vindue,vindue_datoer,timeframe,session,kontrakter,stop_ATR,n_barer_ATR,ATR_pct_p50,ATR_pct_p90,ATR_pct_middel,R_usd_ved_ATR_p50,R_usd_ved_ATR_p90,R_usd_middel,omk_usd_rundtur_netto,risiko_pct_af_MLL_brutto_ved_ATR_p90,risiko_pct_af_MLL_netto_ved_ATR_p50,risiko_pct_af_MLL_netto_ved_ATR_p90,omk_R_ved_middel_R,be_WR_pct_ved_middel_R,be_WR_pct_ved_R_p50,variant,WR_akse,WR_rolle,WR_pct,edge_pp_over_be_WR,konsistens_pct,horisont_dage,bestaa_pct_netto_opt,bestaa_CI95_lav_netto_opt,bestaa_CI95_hoej_netto_opt,ruin_pct_netto_opt,ruin_CI95_lav_netto_opt,ruin_CI95_hoej_netto_opt,uafgjort_pct_netto_opt,dage_til_bestaa_p50_netto_opt,dage_til_bestaa_p90_netto_opt,nulmodel_bestaa_pct_netto_opt,bestaa_pp_over_nulmodel_netto_opt,bestaa_pp_over_nulmodel_CI95_lav_netto_opt,bestaa_pp_over_nulmodel_CI95_hoej_netto_opt,pnl_middel_pr_handel_usd_netto_opt,bestaa_pct_netto_pess,bestaa_CI95_lav_netto_pess,bestaa_CI95_hoej_netto_pess,ruin_pct_netto_pess,ruin_CI95_lav_netto_pess,ruin_CI95_hoej_netto_pess,uafgjort_pct_netto_pess,dage_til_bestaa_p50_netto_pess,dage_til_bestaa_p90_netto_pess,nulmodel_bestaa_pct_netto_pess,bestaa_pp_over_nulmodel_netto_pess,bestaa_pp_over_nulmodel_CI95_lav_netto_pess,bestaa_pp_over_nulmodel_CI95_hoej_netto_pess,pnl_middel_pr_handel_usd_netto_pess,bestaa_pct_brutto_opt,bestaa_CI95_lav_brutto_opt,bestaa_CI95_hoej_brutto_opt,ruin_pct_brutto_opt,ruin_CI95_lav_brutto_opt,ruin_CI95_hoej_brutto_opt,uafgjort_pct_brutto_opt,dage_til_bestaa_p50_brutto_opt,dage_til_bestaa_p90_brutto_opt,nulmodel_bestaa_pct_brutto_opt,bestaa_pp_over_nulmodel_brutto_opt,bestaa_pp_over_nulmodel_CI95_lav_brutto_opt,bestaa_pp_over_nulmodel_CI95_hoej_brutto_opt,pnl_middel_pr_handel_usd_brutto_opt,bestaa_pct_brutto_pess,bestaa_CI95_lav_brutto_pess,bestaa_CI95_hoej_brutto_pess,ruin_pct_brutto_pess,ruin_CI95_lav_brutto_pess,ruin_CI95_hoej_brutto_pess,uafgjort_pct_brutto_pess,dage_til_bestaa_p50_brutto_pess,dage_til_bestaa_p90_brutto_pess,nulmodel_bestaa_pct_brutto_pess,bestaa_pp_over_nulmodel_brutto_pess,bestaa_pp_over_nulmodel_CI95_lav_brutto_pess,bestaa_pp_over_nulmodel_CI95_hoej_brutto_pess,pnl_middel_pr_handel_usd_brutto_pess,median_dage_bestaaet_netto_pess,spread_ticks,slippage_ticks_pr_side
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,absolut,34,34.0,0.1607559769667477,55.00000000000001,200,22.71,22.13463762828386,23.295843699658327,77.285,76.69911214386131,77.86040844855707,0.005,8.0,19.0,22.26,0.4500000000000004,0.35556741411050324,0.5453278783276421,3.1713953160702406,15.28,14.78803007043424,15.78530491330166,84.72,84.21469508669833,85.21196992956575,0.0,6.0,14.0,14.945,0.3349999999999992,0.2539586781238021,0.41750281243659904,3.588202460927428,24.205,23.616373467440734,24.803533672693696,75.79,75.1914255747945,76.37866920543162,0.005,8.0,19.0,22.34,1.865,1.674244154243502,2.057345626929556,10.958359368296042,16.335,15.8291258611868,16.85380392647072,83.665,83.14619607352928,84.1708741388132,0.0,6.0,14.0,15.01,1.3249999999999984,1.164647819977131,1.4880279379552461,11.270807082830125,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,absolut,37,37.0,3.160755976966745,55.00000000000001,200,31.75,31.108413645876727,32.3985956701711,68.25,67.60140432982891,68.89158635412326,0.0,8.0,19.0,22.26,9.490000000000002,9.083203660321548,9.89826240648157,49.39632559009608,21.6,21.03516329886958,22.17574434911716,78.4,77.82425565088285,78.96483670113041,0.0,6.0,14.0,14.945,6.654999999999999,6.310441386743958,7.003577481965352,50.0764644613398,33.445,32.79436778910092,34.101990524716705,66.555,65.89800947528329,67.20563221089908,0.0,8.0,19.0,22.34,11.105000000000004,10.66799394747443,11.54313796229215,57.570354196178045,22.94,22.362530235476825,23.527862755879553,77.06,76.47213724412043,77.63746976452317,0.0,6.0,14.0,15.01,7.929999999999998,7.555918587168228,8.307983259506857,57.82488130515982,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,absolut,40,40.0,6.1607559769667475,55.00000000000001,200,41.495,40.81384349307945,42.17942304023488,58.505,57.820576959765106,59.18615650692054,0.0,8.0,19.0,22.26,19.235,18.686811347415933,19.78228083467823,96.87363405990854,28.65,28.027543831187607,29.280656108408053,71.35,70.71934389159195,71.9724561688124,0.0,6.0,14.0,14.945,13.704999999999998,13.228042349349248,14.184828902278387,97.363580933448,43.4,42.71444383903338,44.08809103690721,56.6,55.91190896309279,57.28555616096662,0.0,8.0,19.0,22.34,21.060000000000002,20.49224569110949,21.626282450571892,105.49977288135517,30.21,29.57748695279013,30.850113834310488,69.79,69.14988616568951,70.42251304720986,0.0,6.0,14.0,15.01,15.199999999999998,14.70138546294606,15.701068064363948,105.27729421785224,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,absolut,45,45.0,11.160755976966746,55.00000000000001,200,57.33,56.64319159104851,58.01399316036899,42.67,41.98600683963101,43.356808408951494,0.0,7.0,17.0,22.26,35.07,34.40491258007782,35.729101570245284,174.6592830735055,41.6,40.91857380806922,42.284652397673334,58.4,57.71534760232666,59.081426191930774,0.0,6.0,13.0,14.945,26.654999999999994,26.04047814474324,27.2683986963495,175.5468923013315,59.06,58.37684239856365,59.73967790809974,40.94,40.260322091900264,41.62315760143635,0.0,7.0,16.0,22.34,36.720000000000006,36.04762192337978,37.38581590596244,183.2438459330117,43.34,42.65456657382449,44.027991346442825,56.66,55.97200865355717,57.34543342617552,0.0,6.0,13.0,15.01,28.33,27.703493671784408,28.95476969186449,183.70272988429454,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,relativ,be,33.83924402303325,0.0,55.00000000000001,200,22.26,21.68883309636091,22.84182106403177,77.735,77.15313370864241,78.30621405132547,0.005,8.0,19.0,22.26,0.0,-0.014475122166158209,0.014475122166158209,0.5604721005503399,14.945,14.457615067236377,15.445848580657115,85.055,84.55415141934289,85.54238493276362,0.0,6.0,14.0,14.945,0.0,-0.016651962126194138,0.01665196212619617,0.9367142789256733,23.71,23.12565300439859,24.30444425143139,76.285,75.69051389374582,76.86939077078476,0.005,8.0,19.0,22.34,1.3700000000000019,1.2054728618731576,1.5359483394407067,8.224758995681404,16.0,15.498455323610294,16.51460312820482,84.0,83.48539687179517,84.5015446763897,0.0,6.0,14.0,15.01,0.9899999999999992,0.8502478381603136,1.1321099435833375,8.547454010537365,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,relativ,be+3,36.83924402303326,3.0000000000000027,55.00000000000001,200,31.17,30.531733492962655,31.81549858491024,68.83,68.18450141508976,69.46826650703734,0.0,8.0,19.0,22.26,8.909999999999998,8.514557121359005,9.307005030162495,46.58556688685023,21.22,20.658905717870514,21.79214787751886,78.78,78.20785212248114,79.34109428212948,0.0,6.0,14.0,14.945,6.275,5.939733932160061,6.6142930512444655,47.35019121864065,32.855,32.207407072715675,33.50917784364815,67.145,66.49082215635185,67.79259292728432,0.0,8.0,19.0,22.34,10.515000000000002,10.088092359063058,10.943153932760321,54.75541717523466,22.545,21.971164785756347,23.129379914084357,77.455,76.87062008591565,78.02883521424366,0.0,6.0,14.0,15.01,7.535,7.169558071184795,7.904377382021384,55.18958613137555,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,relativ,be+6,39.83924402303325,6.0,55.00000000000001,200,41.07,40.389967725777694,41.75346203818434,58.93,58.24653796181567,59.610032274222306,0.0,8.0,19.0,22.26,18.810000000000002,18.26650722166266,19.35270758200408,94.89520576581103,28.335,27.71468383327858,28.963637089032428,71.665,71.03636291096757,72.28531616672142,0.0,6.0,14.0,14.945,13.389999999999999,12.91771079706143,13.865236394607692,95.2794726490477,42.96,42.27536771113854,43.6473361565314,57.04,56.3526638434686,57.72463228886144,0.0,8.0,19.0,22.34,20.62,20.05684455665391,21.181817237549208,103.29494997238932,29.855,29.224697582354718,30.493039550345735,70.145,69.50696044965426,70.77530241764528,0.0,6.0,14.0,15.01,14.844999999999997,14.35142028522243,15.341130360665828,103.08187899087837,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,1.0,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,149.6260209265489,277.91289678761166,173.0646527652177,2.6266577352938434,41.686934518141754,22.83790179927641,42.08093317843583,0.015177320690997542,33.83924402303325,33.91849397117526,basis,relativ,be+11,44.83924402303325,10.999999999999998,55.00000000000001,200,56.925,56.2374612173554,57.60987908326756,43.075,42.39012091673244,43.76253878264461,0.0,7.0,17.0,22.26,34.665,34.001760829711216,35.32239023746321,172.1594420203511,41.23,40.54953833113932,41.91382998128476,58.77,58.086170018715244,59.45046166886069,0.0,6.0,13.0,14.945,26.285000000000004,25.673271194751436,26.89573470105524,173.11788688247475,58.655,57.97091015225594,59.335765703612886,41.345,40.66423429638711,42.02908984774405,0.0,7.0,17.0,22.34,36.315000000000005,35.64425942495089,36.97931561013086,180.80354989375874,42.97,42.28534610089607,43.657353926052764,57.03,56.34264607394724,57.71465389910394,0.0,6.0,13.0,15.01,27.96,27.33604571816513,28.58234891997834,181.36134296752442,6.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,absolut,34,34.0,-0.00788091959988968,55.00000000000001,200,24.265,23.675862119532756,24.864021976274945,75.735,75.13597802372504,76.32413788046723,0.0,10.0,22.0,24.285,-0.020000000000000573,-0.04410215449011032,0.003965634912092265,0.3502393558917253,17.61,17.08833608412915,18.14410401158531,82.39,81.85589598841469,82.91166391587085,0.0,8.0,17.0,17.615,-0.004999999999999449,-0.02366086732756152,0.013582215234945669,0.27744662669182074,26.625,26.016966525459818,27.24201116016307,73.375,72.75798883983693,73.98303347454018,0.0,10.0,23.0,24.365,2.259999999999998,2.052903758257376,2.468496838146685,8.340727534807602,19.495,18.95183680334678,20.049879316436165,80.505,79.95012068356384,81.04816319665322,0.0,8.0,18.0,17.83,1.6650000000000027,1.4870942158600964,1.8452287102500207,8.646595914374792,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,absolut,37,37.0,2.9921190804001077,55.00000000000001,200,35.425,34.76499908029688,36.09059877073857,64.57,63.904381083043624,65.2300229862815,0.005,10.0,23.0,24.285,11.14,10.70328426621439,11.577401030635647,36.77102911474506,25.95,25.34713403478967,26.56210289950896,74.05,73.43789710049104,74.65286596521032,0.0,8.0,17.0,17.615,8.335,7.9524115845103145,8.720543013810792,35.662897415837826,37.965,37.29479294296713,38.639829364903306,62.035,61.36017063509669,62.705207057032865,0.0,10.0,23.0,24.365,13.599999999999998,13.12406872033993,14.07604891442,44.209947282476335,28.19,27.570681514163457,28.817695098603817,71.81,71.18230490139618,72.42931848583652,0.0,8.0,18.0,17.83,10.36,9.938068243316783,10.784505764181104,43.71852512990214,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,absolut,40,40.0,5.99211908040011,55.00000000000001,200,46.805,46.11414395510831,47.4970831552902,53.195,52.5029168447098,53.88585604489169,0.0,10.0,22.0,24.285,22.52,21.93937572004476,23.098307459197205,71.88727685782341,35.2,34.54100027921497,35.86468398804572,64.8,64.13531601195427,65.45899972078502,0.0,8.0,18.0,17.615,17.584999999999997,17.056997938275355,18.113893166559457,71.27372646183849,49.6,48.90721360974706,50.29294001909782,50.4,49.70705998090217,51.09278639025294,0.0,10.0,21.0,24.365,25.234999999999996,24.631070840784126,25.835767970202312,80.0974714533787,37.76,37.09054304580043,38.43415799685302,62.24,61.565842003146976,62.90945695419957,0.0,8.0,18.0,17.83,19.93,19.375812108138245,20.484316639945305,79.57803703031702,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,absolut,45,45.0,10.992119080400109,55.00000000000001,200,64.195,63.52789261779815,64.85665547856904,35.805,35.14334452143097,36.47210738220184,0.0,9.0,19.0,24.285,39.910000000000004,39.22691635196137,40.58520035617187,129.5288297971027,50.93,50.23705587602315,51.6225869369125,49.07,48.37741306308751,49.76294412397685,0.0,8.0,16.0,17.615,33.315,32.65882221540565,33.96685023808945,129.22968427437814,66.705,66.04871361913374,67.35487045623181,33.295,32.645129543768206,33.951286380866264,0.0,9.0,19.0,24.365,42.34,41.65072889955345,43.02059536053059,137.79178464469342,53.455,52.76310700124819,54.14556602960413,46.545,45.85443397039587,47.23689299875182,0.0,8.0,16.0,17.83,35.62499999999999,34.95836753204895,36.28642312787825,137.12658260119483,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be,34.00788091959989,0.0,55.00000000000001,200,24.285,23.695692022131592,24.884184392233866,75.715,75.11581560776612,76.3043079778684,0.0,10.0,22.400000000000546,24.285,0.0,-0.013912641329755858,0.013912641329755858,0.42451428902412935,17.615,17.093276228178755,18.149161947175134,82.385,81.85083805282486,82.90672377182123,0.0,8.0,17.0,17.615,0.0,-0.015834337188099193,0.015834337188099193,0.3198664731358021,26.645,26.036816223968078,27.26215378021258,73.355,72.73784621978743,73.96318377603193,0.0,10.0,23.0,24.365,2.2800000000000016,2.0720252846562524,2.489378664054841,8.424715036105257,19.5,18.956782510345356,20.054931689077026,80.5,79.94506831092298,81.04321748965465,0.0,8.0,18.0,17.83,1.6700000000000021,1.491836623599035,1.8504889221812937,8.703977613984659,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be+3,37.00788091959989,2.9999999999999973,55.00000000000001,200,35.445,34.78491086146192,36.11067930813129,64.55,63.88430057730072,65.21011117346663,0.005,10.0,23.0,24.285,11.159999999999998,10.722940994487065,11.597740166687519,36.838548134321435,25.96,25.357056123485737,26.57217697009177,74.04,73.42782302990821,74.64294387651425,0.0,8.0,17.0,17.615,8.344999999999999,7.962202777107954,8.730750592018891,35.71078708173114,37.99,37.31970233907781,38.66491036698983,62.01,61.33508963301016,62.68029766092219,0.0,10.0,23.0,24.365,13.625000000000002,13.148901543334965,14.101212116926229,44.294671670892654,28.2,27.580612452326093,28.827760319720063,71.8,71.17223968027993,72.41938754767389,0.0,8.0,18.0,17.83,10.37,9.948116235482171,10.794459581648216,43.781755720176214,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be+6,40.00788091959989,6.0,55.00000000000001,200,46.84,46.14910635435166,47.532107313522914,53.16,52.46789268647708,53.850893645648334,0.0,10.0,22.0,24.285,22.554999999999996,21.974052046475517,23.133620593434078,71.97754391408641,35.24,34.58082111389019,35.90484779048602,64.76,64.09515220951397,65.4191788861098,0.0,8.0,18.0,17.615,17.625,17.09652162031852,18.15435798826816,71.42554340438897,49.63,48.937204648054674,50.322937458626846,50.37,49.67706254137316,51.06279535194533,0.0,10.0,21.0,24.365,25.265000000000004,24.660829545757583,25.86599995342473,80.17599259747418,37.805,37.135377296061996,38.479306463346404,62.195,61.5206935366536,62.86462270393801,0.0,8.0,18.0,17.83,19.975,19.420337049462606,20.52977794486706,79.72682191345358,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.75,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,112.21951569491168,208.43467259070874,129.79848957391323,2.6266577352938434,31.265200888606312,17.22692601453083,31.659199548900386,0.02023642758799673,34.00788091959989,34.11354751712256,basis,relativ,be+11,45.00788091959989,10.999999999999998,55.00000000000001,200,64.215,63.54797088403371,64.87656953089123,35.785,35.12343046910876,36.45202911596629,0.0,9.0,19.0,24.285,39.93,39.24685608745215,40.605254103546095,129.5973240686454,50.935,50.24205620805064,51.62758468452444,49.065,48.37241531547556,49.75794379194936,0.0,8.0,16.0,17.615,33.31999999999999,32.663796832269746,33.971873828754084,129.28511154628896,66.73,66.073831699657,67.37974277390573,33.27,32.62025722609426,33.926168300343,0.0,9.0,19.0,24.365,42.364999999999995,41.67567125458533,43.04564493758789,137.87280664344092,53.47,52.77811854726346,54.16054872250715,46.53,45.839451277492834,47.22188145273653,0.0,8.0,16.0,17.83,35.63999999999999,34.9733025091447,36.30148272830004,137.18735475876093,8.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,34,34.0,-0.34515471273316445,55.00000000000001,200,24.335,23.74526754701409,24.934589663745758,75.66,75.060369869413,76.24977484018771,0.005,16.0,35.0,25.83,-1.4949999999999963,-1.6649106078285407,-1.326328952412238,-2.85889857866814,19.565,19.021077966657874,20.12061126807721,80.435,79.87938873192279,80.97892203334213,0.0,14.0,29.0,20.77,-1.2050000000000005,-1.3584613473427958,-1.053305726983709,-2.8626509939079683,28.6,27.97788102179903,29.230338121402248,71.4,70.76966187859774,72.02211897820096,0.0,17.0,35.0,25.805,2.7949999999999973,2.5664215137834243,3.0248451858262073,4.9052327214136975,23.15,22.570627629304393,23.739684706908424,76.85,76.26031529309158,77.42937237069559,0.0,15.0,29.0,20.8,2.3500000000000023,2.140125291711207,2.5618866029755276,5.050791384648673,14.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,37,37.0,2.6548452872668324,55.00000000000001,200,38.1,37.4293059302564,38.775264527878896,61.9,61.224735472121104,62.5706940697436,0.0,16.0,34.0,25.83,12.270000000000003,11.81524494708047,12.724883642997984,20.55364082162751,31.17,30.531733492962655,31.81549858491024,68.83,68.18450141508976,69.46826650703734,0.0,14.0,29.0,20.77,10.399999999999999,9.977617299270744,10.82408323211759,20.854838186361818,43.475,42.78929186078258,44.16321420974959,56.525,55.83678579025042,57.210708139217424,0.0,16.0,34.0,25.805,17.67,17.140531005202124,18.198251121130554,28.59106852365232,35.6,34.93923145371344,36.266299184702376,64.4,63.733700815297624,65.06076854628657,0.0,14.0,29.0,20.8,14.799999999999999,14.307899907846148,15.292800397337883,28.596894865609407,14.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,40,40.0,5.654845287266835,55.00000000000001,200,52.99,52.297780203221855,53.68107142116264,47.01,46.31892857883736,47.702219796778145,0.0,16.0,32.0,25.83,27.160000000000007,26.541530556429016,27.774462854459692,44.03357097312814,44.24,43.55283287647766,44.929379378888676,55.76,55.07062062111133,56.44716712352235,0.0,14.0,28.0,20.77,23.470000000000002,22.881502186948026,24.056686268330502,44.3513679675113,58.26,57.57504675258921,58.94178081176394,41.74,41.05821918823606,42.42495324741079,0.0,15.0,32.0,25.805,32.455,31.803104775082875,33.10123249712049,52.034415042171446,49.125,48.43238874426438,49.8179473188338,50.875,50.1820526811662,51.56761125573561,0.0,14.0,27.0,20.8,28.325,27.698639786370876,28.947958661156115,52.23073206861393,14.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,absolut,45,45.0,10.654845287266834,55.00000000000001,200,74.285,73.67464962914359,74.88602317961141,25.715,25.113976820388583,26.325350370856416,0.0,14.0,27.0,25.83,48.455000000000005,47.75689947063696,49.142465171742025,83.71977517457287,65.45,64.78804938880094,66.10601669706541,34.55,33.89398330293457,35.21195061119906,0.0,13.0,24.0,20.77,44.68,43.98615386649327,45.36480021789562,84.05474338926847,77.925,77.34486082692624,78.49441395934032,22.075,21.50558604065967,22.655139173073767,0.0,13.0,27.0,25.805,52.12,51.421665795138225,52.806657005600876,91.55986852505244,69.475,68.8330833731234,70.10943682249133,30.525,29.89056317750867,31.166916626876613,0.0,12.0,24.0,20.8,48.675000000000004,47.97691175041147,49.362659497268055,91.85078764371114,13.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,relativ,be,34.34515471273317,0.0,55.00000000000001,200,25.83,25.228072181956122,26.44121084099597,74.17,73.55878915900404,74.77192781804388,0.0,16.0,35.0,25.83,0.0,-0.013497871801933714,0.013497871801933714,0.014502839449137028,20.77,20.213432277252494,21.337794150587378,79.23,78.66220584941262,79.7865677227475,0.0,14.0,29.0,20.77,0.0,-0.014901366047987957,0.014901366047987957,-0.043755595813148584,30.315,29.681841765322183,30.95571869420666,69.685,69.04428130579335,70.31815823467782,0.0,17.0,35.0,25.805,4.509999999999997,4.222110978494292,4.799181608753334,7.798508051785239,24.595,24.003077890294126,25.196679461716542,75.405,74.80332053828346,75.99692210970586,0.0,15.0,30.0,20.8,3.7950000000000013,3.5302239158758812,4.062014601714998,8.095642680015908,14.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,relativ,be+3,37.34515471273316,2.9999999999999973,55.00000000000001,200,39.83,39.153549088325235,40.51035692505594,60.17,59.48964307494408,60.846450911674765,0.0,16.0,34.0,25.83,14.000000000000002,13.51887278311897,14.480852672826364,23.39374702149979,32.635,31.988570064992285,33.28809934723622,67.365,66.71190065276377,68.01142993500771,0.0,14.0,29.0,20.77,11.864999999999998,11.417382302546546,12.314022120359889,23.68256118805115,45.105,44.41638244590944,45.79549758707982,54.895,54.204502412920185,55.58361755409056,0.0,16.0,34.0,25.805,19.3,18.75197327370417,19.846358197852116,31.21541049755324,37.04,36.37327906598691,37.71169850858732,62.96,62.28830149141268,63.6267209340131,0.0,14.0,29.0,20.8,16.240000000000002,15.728719211140005,16.751603193492347,31.319718162471958,14.0,,
primaer,2019-05-06 til 2026-09-10,15m,RTH,3,0.5,47868,0.2567541027636573,0.47689082433182034,0.2969741450429296,74.81301046327445,138.95644839380583,86.53232638260884,2.6266577352938434,20.843467259070877,11.615950229785245,21.23746591936495,0.030354641381995083,34.34515471273317,34.50365460901718,basis,relativ,be+6,40.34515471273317,6.0,55.00000000000001,200,54.82,54.12941538456268,55.50873338785648,45.18,44.49126661214351,45.87058461543733,0.0,15.5,32.0,25.83,28.990000000000006,28.358873068657193,29.616551923140293,46.931604812982265,46.0,45.31010313612755,46.69143315232128,54.0,53.308566847678726,54.68989686387245,0.0,14.0,28.0,20.77,25.230000000000004,24.626649559674807,25.83097469047127,47.30823658533869,59.92,59.23898073187534,60.597209272771536,40.08,39.40279072722846,40.76101926812466,0.0,15.0,32.0,25.805,34.114999999999995,33.454684235313316,34.76912743356021,54.88512375333615,50.78,50.08704913800185,51.472651285750636,49.22,48.52734871424937,49.912950861998155,0.0,14.0,27.0,20.8,29.980000000000008,29.342845280699176,30.613197516819433,55.07851381185818,14.0,,
