buffer,BE,side,periode,signaler_sprunget_over_position_n,signaler_sprunget_over_dagslukket_n,zoner_n,beroeringer_n,ugyldig_foer_aktiv_pct,handler_n,censurerede_zoner_n,middel_R_brutto,middel_R_netto,middel_R_netto_ci95_lo,middel_R_netto_ci95_hi,win_rate_pct_netto,win_rate_ci95_lo_pct,win_rate_ci95_hi_pct,udfald_maal_pct,udfald_stop_pct,udfald_BE_pct,udfald_tidsexit_pct,udfald_censureret_pct,tidsexit_middel_R_netto,dage_med_handel_n,handler_pr_dag_middel,strejf_uden_gennemhandling_n,strejf_hvis_fyldt_middel_R_netto,strejf_hvis_fyldt_win_rate_pct_netto,risiko_pt_p10,kontrakter_p10,risiko_pt_p50,kontrakter_p50,risiko_pt_p90,kontrakter_p90,omk_R_netto_p50,kontrakter_maks,afvist_kontrakter_nul_n,N1_middel_R_netto_p5,N1_middel_R_netto_p50,N1_middel_R_netto_p95,N1_handler_n_p50,p_FWE,N2_middel_R_netto_p50
buffer_10,BE_1_2R,supply,2021,87,1948,1630,1093,31.96319018404908,136,0,0.08695098279796387,0.00030660536051797067,-0.20819342810105443,0.20880663882209036,26.470588235294116,19.77632605742592,34.4575609888603,26.470588235294116,44.11764705882353,20.58823529411765,8.823529411764707,0.0,0.022787616659396492,130,1.0461538461538462,2,0.8655523239235812,50.0,8.16750000000011,2.0,19.524999999999636,6.0,51.589999999999606,15.0,0.06727272727272852,30.0,1,-0.0424418060375689,0.022584188041987766,0.07901458171567213,935.0,,-0.3920899842967347
buffer_10,BE_1_2R,supply,2022,87,1948,1728,1194,28.53009259259259,135,0,0.2514064666306787,0.19644437503479795,-0.024479442052089267,0.4173681921216852,31.85185185185185,24.5880599268503,40.11988796119319,31.85185185185185,41.48148148148148,22.962962962962962,3.7037037037037037,0.0,0.8669681424882221,125,1.08,2,0.9340266563146924,50.0,15.125,1.0,33.82500000000073,3.0,77.99000000000036,8.0,0.038832224685882384,23.0,4,-0.0424418060375689,0.022584188041987766,0.07901458171567213,935.0,,-0.3920899842967347
buffer_10,BE_1_2R,supply,2023,87,1948,1648,1110,31.432038834951456,151,1,0.16803546181009746,0.08731125407597995,-0.11180274734789086,0.28642525549985076,28.47682119205298,21.882333465147735,36.13924519017238,28.47682119205298,41.05960264900662,25.165562913907284,5.298013245033113,0.0,0.24915147361751933,137,1.102189781021898,1,1.9379693034238468,100.0,8.910000000000402,2.0,21.174999999999272,5.0,50.022499999999866,13.300000000000011,0.062030696576153246,34.0,0,-0.0424418060375689,0.022584188041987766,0.07901458171567213,935.0,,-0.3920899842967347
buffer_0,ingen,alle,2019-2023,0,2346,15650,11136,26.837060702875398,1100,5,0.199016016452209,0.09479980750665194,0.009554377738073078,0.1800452372752308,37.90909090909091,35.088787770839694,40.813548758159214,37.90909090909091,57.36363636363637,0.0,4.7272727272727275,0.0,0.3850883567282468,1100,1.0,14,1.1844394330219115,71.42857142857143,6.75,2.0,19.25,6.0,50.5,18.0,0.06823376623376623,50.0,12,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,0.15169660678642716,-0.49235170682595497
buffer_0,ingen,alle,2019,0,2346,2190,1585,25.707762557077626,159,0,0.09184921218016348,-0.11991530200020084,-0.3399025378401298,0.1000719338397281,33.333333333333336,26.475489385725492,40.97751651103532,33.333333333333336,59.74842767295598,0.0,6.918238993710692,0.0,0.41859236002223904,159,1.0,2,0.602593537414966,50.0,3.75,6.0,8.0,15.0,18.10000000000001,33.0,0.1641875,50.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,alle,2020,0,2346,3375,2413,26.22222222222222,236,0,0.13301194439945477,0.03521010784592318,-0.14802781876708615,0.21844803445893252,35.59322033898305,29.76009632860347,41.88784129887865,35.59322033898305,59.32203389830509,0.0,5.084745762711864,0.0,0.36754446032222887,236,1.0,2,1.8545087991718425,100.0,7.275000000000002,2.0,18.5,6.0,46.474999999999994,16.899999999999977,0.071,50.0,5,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,alle,2021,0,2346,3284,2322,27.46650426309379,237,0,0.27196670893351865,0.17512568403258696,-0.008867034189561362,0.3591184022547353,39.66244725738397,33.64687462439284,46.007791046570226,39.66244725738397,53.586497890295355,0.0,6.751054852320675,0.0,0.25358689036791765,237,1.0,4,1.087163885792139,75.0,8.2,2.0,18.75,6.0,46.85000000000002,15.0,0.07005333333333333,41.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,alle,2022,0,2346,3440,2471,26.482558139534884,237,0,0.2202658299556287,0.16045309847715947,-0.026465139414961314,0.34737133636928025,39.66244725738397,33.64687462439284,46.007791046570226,39.66244725738397,58.22784810126582,0.0,2.109704641350211,0.0,0.5688384841319755,237,1.0,3,0.5986056251103921,33.333333333333336,13.75,1.0,30.875,4.0,69.0,9.0,0.042543207448203516,38.0,7,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,alle,2023,0,2346,3361,2345,27.938113656649808,231,5,0.2435656396787215,0.1536994128523865,-0.03503734935514494,0.34243617505991797,39.82683982683983,33.72994661682337,46.2565514078353,39.82683982683983,56.70995670995671,0.0,3.463203463203463,0.0,0.5134952999013619,231,1.0,3,1.8411583235444715,100.0,8.25,2.0,20.25,6.0,46.5,15.0,0.0648641975308642,41.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,demand,2019-2023,0,2346,7926,5712,25.46050971486248,551,4,0.26304670063896224,0.15684190150819513,0.03592951276971486,0.2777542902466754,39.56442831215971,35.567274717976076,43.706083793402925,39.56442831215971,54.809437386569876,0.0,5.626134301270417,0.0,0.4023480771971636,551,1.0,7,0.9645734751249184,57.142857142857146,6.75,2.0,19.5,6.0,49.32499999999999,18.0,0.06735897435897435,50.0,6,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,demand,2019,0,2346,1105,783,26.153846153846153,82,0,0.26054657897207917,0.028278410033895498,-0.285242790986632,0.34179961105442297,37.80487804878049,28.078371592811894,48.6228631313369,37.80487804878049,52.4390243902439,0.0,9.75609756097561,0.0,0.31856376173609546,82,1.0,1,-0.6071700680272109,0.0,3.5,6.0,8.25,15.0,18.75,35.0,0.1592121212121212,50.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,demand,2020,0,2346,1742,1304,22.388059701492537,131,0,0.16484297029352304,0.068609778401541,-0.17781024176888346,0.31502979857196545,35.87786259541985,28.17450752586219,44.38586053630712,35.87786259541985,57.25190839694657,0.0,6.870229007633588,0.0,0.3407414385997274,131,1.0,1,1.7715652173913043,100.0,7.15,2.0,17.75,7.0,47.050000000000026,17.0,0.074,50.0,2,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,demand,2021,0,2346,1654,1194,25.21160822249093,113,0,0.32136413524987534,0.22374269034605423,-0.048362470623847936,0.49584785131595643,41.5929203539823,32.92804489669386,50.81060387423808,41.5929203539823,53.097345132743364,0.0,5.3097345132743365,0.0,0.443896468485334,113,1.0,2,1.894243156199678,100.0,8.5,2.0,19.5,6.0,46.20000000000002,14.0,0.06735897435897435,41.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,demand,2022,0,2346,1712,1242,26.577102803738317,123,0,0.1787562176207228,0.12228307957593282,-0.13622276061668626,0.3807889197685519,38.21138211382114,30.104812165849744,47.03200077399902,38.21138211382114,59.34959349593496,0.0,2.4390243902439024,0.0,0.420956824830035,123,1.0,2,-0.07924808407354239,0.0,14.4,1.0,31.0,4.0,66.90000000000003,8.0,0.04237096774193548,38.0,4,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,demand,2023,0,2346,1713,1189,27.26211325160537,102,4,0.42821883742471945,0.3410728856930427,0.05245027378885775,0.6296954975972278,45.09803921568628,35.794619944555045,54.757286547076944,45.09803921568628,50.0,0.0,4.901960784313726,0.0,0.5862716132847307,102,1.0,1,1.9576290322580645,100.0,8.5,2.0,21.0,5.0,45.55,14.0,0.06254761904761905,41.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,supply,2019-2023,0,2346,7724,5424,28.249611600207146,549,1,0.13475206929938383,0.03253169494772607,-0.08781478981148455,0.1528781797069367,36.247723132969035,32.334988851629134,40.35157479319792,36.247723132969035,59.92714025500911,0.0,3.8251366120218577,0.0,0.35960972175032185,549,1.0,7,1.404305390918905,85.71428571428571,6.75,2.0,19.0,6.0,50.75,18.0,0.06913157894736842,50.0,6,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,supply,2019,0,2346,1085,802,25.253456221198157,77,0,-0.08780252907875968,-0.27773198234819957,-0.5890934114974488,0.03362944680104962,28.571428571428573,19.68951815913284,39.48984292440005,28.571428571428573,67.53246753246754,0.0,3.896103896103896,0.0,0.6853352887852888,77,1.0,1,1.8123571428571428,100.0,4.0,7.0,8.0,15.0,17.4,31.0,0.1641875,50.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,supply,2020,0,2346,1633,1109,30.312308634415185,105,0,0.09329895018876005,-0.006459957323466708,-0.2848605027624392,0.27194058811550575,35.23809523809524,26.769354773870376,44.748851306893826,35.23809523809524,61.904761904761905,0.0,2.857142857142857,0.0,0.4479535254897333,105,1.0,1,1.937452380952381,100.0,7.75,2.0,19.0,6.0,45.900000000000006,16.0,0.06913157894736842,50.0,3,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,supply,2021,0,2346,1630,1128,29.754601226993866,124,0,0.22695131237103247,0.1308214766662822,-0.12192420917728541,0.3835671625098498,37.903225806451616,29.84908135242208,46.68435288969109,37.903225806451616,54.03225806451613,0.0,8.064516129032258,0.0,0.13940114349746785,124,1.0,2,0.28008461538460017,50.0,7.375,2.0,18.25,6.0,47.0,16.5,0.07197260273972603,33.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,supply,2022,0,2346,1728,1229,26.38888888888889,114,0,0.2650525169485536,0.20163653992321984,-0.07283234713895442,0.4761054269853941,41.228070175438596,32.621904786288965,50.40613967263808,41.228070175438596,57.01754385964912,0.0,1.7543859649122806,0.0,0.7906609730848861,114,1.0,1,1.954313043478261,100.0,13.35,1.0,30.5,4.0,72.20000000000002,9.0,0.0430655737704918,26.0,3,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,ingen,supply,2023,0,2346,1648,1156,28.640776699029125,129,1,0.09756078564700221,0.005543643629542085,-0.24417835713899144,0.2552656443980756,35.65891472868217,27.91772862809681,44.22952093655784,35.65891472868217,62.01550387596899,0.0,2.3255813953488373,0.0,0.392201444262414,129,1.0,2,1.7829229691876751,100.0,8.25,2.0,19.75,6.0,46.5,15.0,0.06650632911392404,38.0,0,-0.041193888197197284,0.03602475286866843,0.11347713079200696,858.0,,-0.49235170682595497
buffer_0,BE_1_0R,alle,2019-2023,107,1925,15650,11136,26.837060702875398,1407,5,0.18546496274752294,0.08473561322654899,0.022316271107844808,0.14715495534525316,26.79459843638948,24.545896351942343,29.169668503528023,26.79459843638948,36.318407960199,32.6226012793177,4.264392324093817,0.0,0.4159246524703206,1100,1.279090909090909,21,0.8003121477549572,52.38095238095238,6.75,2.0,19.25,6.0,50.5,18.0,0.06823376623376623,50.0,12,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,alle,2019,107,1925,2190,1585,25.707762557077626,204,0,0.1405342881114597,-0.0653517218415461,-0.22965449105248825,0.09895104736939604,25.0,19.557114291331878,31.367017699102274,25.0,37.254901960784316,32.35294117647059,5.392156862745098,0.0,0.4190566274331729,159,1.2830188679245282,3,0.5728990929705179,33.333333333333336,3.75,6.0,8.0,15.0,18.10000000000001,33.0,0.1641875,50.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,alle,2020,107,1925,3375,2413,26.22222222222222,302,0,0.13049321238289918,0.036227556564096354,-0.10087745299159051,0.1733325661197832,26.821192052980134,22.138655361674807,32.08599405641539,26.821192052980134,40.06622516556291,30.4635761589404,2.6490066225165565,0.0,0.02199384438862667,236,1.2796610169491525,4,0.8792006504871339,50.0,7.275000000000002,2.0,18.5,6.0,46.474999999999994,16.899999999999977,0.071,50.0,5,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,alle,2021,107,1925,3284,2322,27.46650426309379,298,0,0.19053765744353726,0.09665107076679683,-0.03731909123100449,0.23062123276459814,25.838926174496645,21.198481210887316,31.09435471608793,25.838926174496645,35.23489932885906,32.5503355704698,6.375838926174497,0.0,0.46428630367237045,237,1.2573839662447257,4,0.584219864053,50.0,8.2,2.0,18.75,6.0,46.85000000000002,15.0,0.07005333333333333,41.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,alle,2022,107,1925,3440,2471,26.482558139534884,299,0,0.2340376394240936,0.17690641898130485,0.03760629669732346,0.31620654126528625,29.096989966555185,24.239669324550427,34.48460822754992,29.096989966555185,36.45484949832776,31.438127090301002,3.0100334448160537,0.0,0.6558345003664959,237,1.261603375527426,5,0.9604482811227483,60.0,13.75,1.0,30.875,4.0,69.0,9.0,0.042543207448203516,38.0,7,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,alle,2023,107,1925,3361,2345,27.938113656649808,304,5,0.21747954462307023,0.13130591651038523,0.00017626380545235354,0.2624355692153181,26.644736842105264,21.988964763245562,31.883395202827252,26.644736842105264,32.89473684210526,36.18421052631579,4.276315789473684,0.0,0.41891963217475525,231,1.316017316017316,5,0.8863868720336547,60.0,8.25,2.0,20.25,6.0,46.5,15.0,0.0648641975308642,41.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,demand,2019-2023,107,1925,7926,5712,25.46050971486248,728,4,0.2515007845467124,0.14879703548550743,0.06146945508765535,0.23612461588335953,28.708791208791208,25.540976168648776,32.10012269728032,28.708791208791208,33.51648351648352,33.65384615384615,4.1208791208791204,0.0,0.4154534608133608,630,1.1555555555555554,8,0.5421238150174088,37.5,6.75,2.0,19.5,6.0,49.32499999999999,18.0,0.06735897435897435,50.0,6,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,demand,2019,107,1925,1105,783,26.153846153846153,110,0,0.28646640199483636,0.06517877494144506,-0.163514786660213,0.2938723365431031,29.09090909090909,21.423583339556444,38.16934486382132,29.09090909090909,30.90909090909091,33.63636363636363,6.363636363636363,0.0,0.3446232687946974,93,1.1827956989247312,1,-0.039426530612255664,0.0,3.5,6.0,8.25,15.0,18.75,35.0,0.1592121212121212,50.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,demand,2020,107,1925,1742,1304,22.388059701492537,175,0,0.133749787115526,0.039593953139533844,-0.13851388192140526,0.21770178820047295,26.285714285714285,20.323674985314767,33.2665045248985,26.285714285714285,38.857142857142854,32.0,2.857142857142857,0.0,0.0800263758225528,148,1.1824324324324325,2,0.8659343210244139,50.0,7.15,2.0,17.75,7.0,47.050000000000026,17.0,0.074,50.0,2,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,demand,2021,107,1925,1654,1194,25.21160822249093,146,0,0.2535364111919382,0.15971599521523966,-0.03453706281704408,0.35396905324752337,27.397260273972602,20.812199419144555,35.14124596276536,27.397260273972602,32.87671232876713,34.24657534246575,5.47945205479452,0.0,0.6914030053490924,128,1.140625,2,0.8883551127213999,50.0,8.5,2.0,19.5,6.0,46.20000000000002,14.0,0.06735897435897435,41.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,demand,2022,107,1925,1712,1242,26.577102803738317,158,0,0.2244270277768087,0.17012315330699773,-0.023443047701347114,0.36368935431534255,29.746835443037973,23.168194793954488,37.28693180564798,29.746835443037973,37.34177215189873,30.379746835443036,2.5316455696202533,0.0,0.22738841752059785,141,1.1205673758865249,2,-0.5448954244990827,0.0,14.4,1.0,31.0,4.0,66.90000000000003,8.0,0.04237096774193548,38.0,4,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,demand,2023,107,1925,1713,1189,27.26211325160537,139,4,0.4007141565654592,0.3167456206226001,0.11995894455435208,0.5135322966908481,31.654676258992804,24.50438911370324,39.7916910152324,31.654676258992804,25.179856115107913,38.84892086330935,4.316546762589928,0.0,0.5350552251416747,120,1.1583333333333334,1,1.9576290322580645,100.0,8.5,2.0,21.0,5.0,45.55,14.0,0.06254761904761905,41.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,supply,2019-2023,107,1925,7724,5424,28.249611600207146,679,1,0.11466366927210331,0.016051201732407944,-0.07312345253873792,0.1052258560035538,24.742268041237114,21.644684245374222,28.124036506821987,24.742268041237114,39.32253313696613,31.51693667157585,4.418262150220913,0.0,0.4163958441272803,615,1.1040650406504064,13,0.9591972755934488,61.53846153846154,6.75,2.0,19.0,6.0,50.75,18.0,0.06913157894736842,50.0,6,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,supply,2019,107,1925,1085,802,25.253456221198157,94,0,-0.03023733451802361,-0.21810017552376987,-0.4544662399665632,0.01826588891902345,20.21276595744681,13.339481989218804,29.425067236660453,20.21276595744681,44.680851063829785,30.851063829787233,4.25531914893617,0.0,0.549315005050505,85,1.1058823529411765,2,0.8790619047619047,50.0,4.0,7.0,8.0,15.0,17.4,31.0,0.1641875,50.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,supply,2020,107,1925,1633,1109,30.312308634415185,127,0,0.12600580625526375,0.03158882112550141,-0.18590291645622675,0.24908055870722956,27.559055118110237,20.533656198812423,35.902170400986414,27.559055118110237,41.732283464566926,28.346456692913385,2.3622047244094486,0.0,-0.07472704133458348,118,1.076271186440678,2,0.8924669799498538,50.0,7.75,2.0,19.0,6.0,45.900000000000006,16.0,0.06913157894736842,50.0,3,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,supply,2021,107,1925,1630,1128,29.754601226993866,152,0,0.13002569660625743,0.03607555123079247,-0.15043395926370315,0.2225850617252881,24.342105263157894,18.20723053087068,31.741903293817042,24.342105263157894,37.5,30.92105263157895,7.2368421052631575,0.0,0.2991105206347546,137,1.1094890510948905,2,0.28008461538460017,50.0,7.375,2.0,18.25,6.0,47.0,16.5,0.07197260273972603,33.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,supply,2022,107,1925,1728,1229,26.38888888888889,141,0,0.24480697729835613,0.18450752519790428,-0.018529192884863654,0.3875442432806722,28.368794326241133,21.578806876379637,36.30617957938736,28.368794326241133,35.46099290780142,32.6241134751773,3.5460992907801416,0.0,0.9985913666432145,128,1.1015625,3,1.9640107515373024,100.0,13.35,1.0,30.5,4.0,72.20000000000002,9.0,0.0430655737704918,26.0,3,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_0R,supply,2023,107,1925,1648,1156,28.640776699029125,165,1,0.06311826547160312,-0.024912985741722928,-0.19894883430020205,0.14912286281675619,22.424242424242426,16.729279527596407,29.374005390925902,22.424242424242426,39.39393939393939,33.93939393939394,4.242424242424242,0.0,0.31937483820310975,147,1.1224489795918366,4,0.6185763319775522,50.0,8.25,2.0,19.75,6.0,46.5,15.0,0.06650632911392404,38.0,0,-0.022157179702047645,0.03572003936580712,0.0984050701510494,989.0,,-0.512121517909496
buffer_0,BE_1_2R,alle,2019-2023,82,2040,15650,11136,26.837060702875398,1318,5,0.17441328535331047,0.07294617763723364,0.0046806152739887336,0.14121174000047854,29.28679817905918,26.892989487518033,31.80099787711463,29.28679817905918,42.48861911987861,23.292867981790593,4.931714719271624,0.0,0.3668364322528716,1100,1.1981818181818182,20,0.7389203397271417,50.0,6.75,2.0,19.25,6.0,50.5,18.0,0.06823376623376623,50.0,12,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,alle,2019,82,2040,2190,1585,25.707762557077626,189,0,0.08496636637162011,-0.12366767184175281,-0.3023559303170529,0.05502058663354725,25.925925925925927,20.201804877231027,32.60917230760106,25.925925925925927,44.973544973544975,22.75132275132275,6.349206349206349,0.0,0.3944986197937865,159,1.1886792452830188,4,0.3974759863945463,25.0,3.75,6.0,8.0,15.0,18.10000000000001,33.0,0.1641875,50.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,alle,2020,82,2040,3375,2413,26.22222222222222,281,0,0.14119177088939086,0.04682538354593886,-0.10424729225307193,0.19789805934494964,29.893238434163703,24.841151101789016,35.487657608907554,29.893238434163703,45.90747330960854,20.284697508896798,3.9145907473309607,0.0,0.18441545479539864,236,1.1906779661016949,4,0.6292006504871339,50.0,7.275000000000002,2.0,18.5,6.0,46.474999999999994,16.899999999999977,0.071,50.0,5,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,alle,2021,82,2040,3284,2322,27.46650426309379,286,0,0.1845883664706924,0.08992460430406522,-0.053199892636815196,0.23304910124494566,27.972027972027973,23.0882393463985,33.439718899234016,27.972027972027973,39.51048951048951,25.874125874125873,6.643356643356643,0.0,0.3573171332716211,237,1.2067510548523206,4,0.584219864053,50.0,8.2,2.0,18.75,6.0,46.85000000000002,15.0,0.07005333333333333,41.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,alle,2022,82,2040,3440,2471,26.482558139534884,276,0,0.22589374017465202,0.1681359195161408,0.013033277290994877,0.32323856174128673,32.2463768115942,27.008219851253735,37.97195127385727,32.2463768115942,43.84057971014493,20.28985507246377,3.6231884057971016,0.0,0.6108576199568074,237,1.1645569620253164,4,0.7088736425426758,50.0,13.75,1.0,30.875,4.0,69.0,9.0,0.042543207448203516,38.0,7,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,alle,2023,82,2040,3361,2345,27.938113656649808,286,5,0.20630851095344807,0.11970058989559049,-0.023943120706421905,0.2633443004976029,29.37062937062937,24.393470298113478,34.89461758271696,29.37062937062937,39.16083916083916,26.923076923076923,4.545454545454546,0.0,0.3218625326486888,231,1.2380952380952381,4,1.374831555158352,75.0,8.25,2.0,20.25,6.0,46.5,15.0,0.0648641975308642,41.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,demand,2019-2023,82,2040,7926,5712,25.46050971486248,674,4,0.22014276928241955,0.11667747057715724,0.02079604235234432,0.21255889880197015,30.712166172106826,27.34705037386394,34.29589774967708,30.712166172106826,40.652818991097924,23.887240356083087,4.747774480712166,0.0,0.348345605470619,609,1.1067323481116584,9,0.35646635408954475,33.333333333333336,6.75,2.0,19.5,6.0,49.32499999999999,18.0,0.06735897435897435,50.0,6,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,demand,2019,82,2040,1105,783,26.153846153846153,99,0,0.2028539318800265,-0.023823119708594773,-0.27579231792306286,0.2281460785058733,29.292929292929294,21.23663249451079,38.89617729819722,29.292929292929294,39.39393939393939,24.242424242424242,7.070707070707071,0.0,0.26318694321551467,89,1.1123595505617978,2,-0.08410993197281208,0.0,3.5,6.0,8.25,15.0,18.75,35.0,0.1592121212121212,50.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,demand,2020,82,2040,1742,1304,22.388059701492537,160,0,0.15049779451759154,0.05587663598947249,-0.13989171926470548,0.2516449912436505,28.75,22.300116781037165,36.196346513751806,28.75,43.125,24.375,3.75,0.0,0.30955050838065584,141,1.1347517730496455,2,0.3659343210244139,50.0,7.15,2.0,17.75,7.0,47.050000000000026,17.0,0.074,50.0,2,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,demand,2021,82,2040,1654,1194,25.21160822249093,140,0,0.23226515621178026,0.13746414671989088,-0.07078519773163758,0.34571349117141936,29.285714285714285,22.381542565461753,37.296285735556786,29.285714285714285,38.57142857142857,26.428571428571427,5.714285714285714,0.0,0.6221991092451962,127,1.1023622047244095,2,0.8883551127213999,50.0,8.5,2.0,19.5,6.0,46.20000000000002,14.0,0.06735897435897435,41.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,demand,2022,82,2040,1712,1242,26.577102803738317,145,0,0.18741268284964668,0.13265095621227613,-0.08081226311524561,0.34611417553979784,31.724137931034484,24.70417652438227,39.68746514593495,31.724137931034484,44.827586206896555,20.0,3.4482758620689653,0.0,0.10425315825890254,134,1.0820895522388059,2,-0.5448954244990827,0.0,14.4,1.0,31.0,4.0,66.90000000000003,8.0,0.04237096774193548,38.0,4,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,demand,2023,82,2040,1713,1189,27.26211325160537,130,4,0.3424775325735806,0.2583036390021117,0.0365784958694754,0.480028782134748,34.61538461538461,26.985044501239248,43.128849689358645,34.61538461538461,36.15384615384615,24.615384615384617,4.615384615384615,0.0,0.32476484283519763,118,1.1016949152542372,1,1.9576290322580645,100.0,8.5,2.0,21.0,5.0,45.55,14.0,0.06254761904761905,41.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,supply,2019-2023,82,2040,7724,5424,28.249611600207146,644,1,0.12655354596166526,0.02717771266594712,-0.07016600909858947,0.12452143443048372,27.795031055900623,24.47449028007248,31.378906240640546,27.795031055900623,44.409937888198755,22.67080745341615,5.124223602484472,0.0,0.38476693095081343,594,1.0841750841750841,11,1.0518372370669935,63.63636363636363,6.75,2.0,19.0,6.0,50.75,18.0,0.06913157894736842,50.0,6,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
buffer_0,BE_1_2R,supply,2019,82,2040,1085,802,25.253456221198157,90,0,-0.04470995568762692,-0.2334966791882266,-0.4895928097044039,0.022599451327950687,22.22222222222222,14.871335473639324,31.847310391045497,22.22222222222222,51.111111111111114,21.11111111111111,5.555555555555555,0.0,0.578334967003367,83,1.0843373493975903,2,0.8790619047619047,50.0,4.0,7.0,8.0,15.0,17.4,31.0,0.1641875,50.0,0,-0.027430743622481282,0.034286210110742635,0.09960506784411202,952.0,,-0.48156164754222064
