spor,tabel,noegle,stoerrelse,vaerdi
B,variant_N1,score_ge_3,p50,-0.19809128280918215
B,variant_N1,score_ge_3,p95,-0.12787015793447873
B,variant_N1,score_ge_3,handler_n_p50,1004.0
B,variant_N1,score_ge_3,gyldige_n,500.0
B,variant_N1,score_ge_3,R,500.0
B,variant,score_ge_4,mde_middel_R_netto,0.13
B,variant,score_ge_4,handler_n,1022.0
B,variant,score_ge_4,dage_med_handel_n,928.0
B,variant,score_ge_4,middel_R_brutto,0.03995640070967469
B,variant,score_ge_4,middel_R_netto,-0.12262365470162986
B,variant,score_ge_4,middel_R_netto_ci95_lo,-0.20365215202931225
B,variant,score_ge_4,middel_R_netto_ci95_hi,-0.041595157373947464
B,variant,score_ge_4,win_rate_pct_netto,28.47358121330724
B,variant,score_ge_4,win_rate_ci95_lo_pct,25.791405348862916
B,variant,score_ge_4,win_rate_ci95_hi_pct,31.31697663193328
B,variant,score_ge_4,holder_pct,50.489236790606654
B,variant,score_ge_4,holder_ci95_lo_pct,47.427856835953406
B,variant,score_ge_4,holder_ci95_hi_pct,53.54695266448304
B,variant,score_ge_4,tvetydige_n,27.0
B,variant,score_ge_4,tvetydige_pct,2.6418786692759295
B,variant,score_ge_4,udfald_maal_pct,28.47358121330724
B,variant,score_ge_4,udfald_stop_pct,52.44618395303327
B,variant,score_ge_4,udfald_BE_pct,17.5146771037182
B,variant,score_ge_4,udfald_tidsexit_pct,1.5655577299412915
B,variant,score_ge_4,udfald_censureret_pct,0.0
B,variant,score_ge_4,signaler_sprunget_over_position_n,27.0
B,variant,score_ge_4,signaler_sprunget_over_dagslukket_n,1143.0
B,variant,score_ge_4,signaler_n,2230.0
B,variant,score_ge_4,omk_R_netto_p50,0.1194090909090909
B,variant,score_ge_4,omk_R_netto_p90,0.3184242424242424
B,variant,score_ge_4,strejf_uden_gennemhandling_n,38.0
B,variant_strejf,score_ge_4,strejf_n,38.0
B,variant_strejf,score_ge_4,hvis_fyldt_middel_R_netto,0.5888038929662964
B,variant_strejf,score_ge_4,hvis_fyldt_win_rate_pct_netto,50.0
B,variant_N1,score_ge_4,p5,-0.25795670858485426
B,variant_N1,score_ge_4,p50,-0.17433568356322038
B,variant_N1,score_ge_4,p95,-0.09893467048423357
B,variant_N1,score_ge_4,handler_n_p50,690.0
B,variant_N1,score_ge_4,gyldige_n,500.0
B,variant_N1,score_ge_4,R,500.0
alle,westfall_young,A|score_ge_2,p_fwe,0.16367265469061876
alle,westfall_young,A|score_ge_2,observeret_middel_R_netto,-0.0018686098786092958
alle,westfall_young,A|score_ge_2,R,500.0
alle,westfall_young,A|score_ge_2,maks_p5,-0.12408203169778986
alle,westfall_young,A|score_ge_2,maks_p50,-0.051332897561879684
alle,westfall_young,A|score_ge_2,maks_p95,0.03717842267107523
alle,bedste_fald_variant,A|score_ge_2,handler_n,1104.0
alle,bedste_fald_variant,A|score_ge_2,dage_med_handel_n,1005.0
alle,bedste_fald_variant,A|score_ge_2,middel_R_brutto,0.11574739686754563
alle,bedste_fald_variant,A|score_ge_2,middel_R_netto,0.021161554922512805
alle,bedste_fald_variant,A|score_ge_2,middel_R_netto_ci95_lo,-0.05605052201397079
alle,bedste_fald_variant,A|score_ge_2,middel_R_netto_ci95_hi,0.09837363185899639
alle,bedste_fald_variant,A|score_ge_2,win_rate_pct_netto,29.619565217391305
alle,bedste_fald_variant,A|score_ge_2,win_rate_ci95_lo_pct,27.000715995764708
alle,bedste_fald_variant,A|score_ge_2,win_rate_ci95_hi_pct,32.37975343719653
alle,bedste_fald_variant,A|score_ge_2,holder_pct,51.539855072463766
alle,bedste_fald_variant,A|score_ge_2,holder_ci95_lo_pct,48.591626137586175
alle,bedste_fald_variant,A|score_ge_2,holder_ci95_hi_pct,54.47740506081232
alle,bedste_fald_variant,A|score_ge_2,tvetydige_n,11.0
alle,bedste_fald_variant,A|score_ge_2,tvetydige_pct,0.9963768115942029
alle,bedste_fald_variant,A|score_ge_2,udfald_maal_pct,29.619565217391305
alle,bedste_fald_variant,A|score_ge_2,udfald_stop_pct,49.36594202898551
alle,bedste_fald_variant,A|score_ge_2,udfald_BE_pct,15.851449275362318
alle,bedste_fald_variant,A|score_ge_2,udfald_tidsexit_pct,5.163043478260869
alle,bedste_fald_variant,A|score_ge_2,udfald_censureret_pct,0.0
alle,bedste_fald_variant,A|score_ge_2,signaler_sprunget_over_position_n,50.0
alle,bedste_fald_variant,A|score_ge_2,signaler_sprunget_over_dagslukket_n,1481.0
alle,bedste_fald_variant,A|score_ge_2,signaler_n,2651.0
alle,bedste_fald_variant,A|score_ge_2,omk_R_netto_p50,0.06542963885429401
alle,bedste_fald_variant,A|score_ge_2,omk_R_netto_p90,0.19105454545454545
alle,bedste_fald_variant,A|score_ge_2,strejf_uden_gennemhandling_n,16.0
alle,beslutning,parkeres_stopreglen,p_fwe,0.16367265469061876
alle,beslutning,parkeres_stopreglen,middel_R_netto,-0.0018686098786092958
alle,beslutning,parkeres_stopreglen,ci95_lo,-0.07878420172146196
alle,beslutning,parkeres_stopreglen,ci95_hi,0.07504698196424338
alle,beslutning,parkeres_stopreglen,ci_krydser_020,0.0
alle,beslutning,parkeres_stopreglen,ci_krydser_nul,1.0
alle,beslutning,parkeres_stopreglen,hovedtest_holder_A,0.0
alle,beslutning,parkeres_stopreglen,hovedtest_holder_B,0.0
